"Time (sec.)"	"Cycles"	"P1"
150.086595000	150086595	191.000000000
150.152131000	150152131	217.000000000
150.217667000	150217667	237.000000000
150.283203000	150283203	255.000000000
150.348739000	150348739	237.000000000
150.414275000	150414275	217.000000000
150.479811000	150479811	191.000000000
150.545363000	150545363	127.000000000
150.610915000	150610915	63.000000000
150.676451000	150676451	37.000000000
150.742003000	150742003	17.000000000
150.807098000	150807098	0.000000000
150.873076000	150873076	17.000000000
150.938596000	150938596	37.000000000
151.004132000	151004132	63.000000000
151.069654000	151069654	127.000000000
151.135172000	151135172	191.000000000
151.200708000	151200708	217.000000000
151.266244000	151266244	237.000000000
151.331780000	151331780	255.000000000
151.397316000	151397316	237.000000000
151.462852000	151462852	217.000000000
151.528388000	151528388	191.000000000
151.593940000	151593940	127.000000000
151.659492000	151659492	63.000000000
151.725028000	151725028	37.000000000
151.790580000	151790580	17.000000000
151.855675000	151855675	0.000000000
151.921651000	151921651	17.000000000
151.987171000	151987171	37.000000000
152.052707000	152052707	63.000000000
152.118229000	152118229	127.000000000
152.183747000	152183747	191.000000000
152.249283000	152249283	217.000000000
152.314819000	152314819	237.000000000
152.380355000	152380355	255.000000000
152.445891000	152445891	237.000000000
152.511427000	152511427	217.000000000
152.576963000	152576963	191.000000000
152.642515000	152642515	127.000000000
152.708067000	152708067	63.000000000
152.773603000	152773603	37.000000000
152.839155000	152839155	17.000000000
152.904250000	152904250	0.000000000
152.970228000	152970228	17.000000000
153.035748000	153035748	37.000000000
153.101284000	153101284	63.000000000
153.166806000	153166806	127.000000000
153.232324000	153232324	191.000000000
153.297860000	153297860	217.000000000
153.363396000	153363396	237.000000000
153.428932000	153428932	255.000000000
153.494468000	153494468	237.000000000
153.560004000	153560004	217.000000000
153.625540000	153625540	191.000000000
153.691092000	153691092	127.000000000
153.756644000	153756644	63.000000000
153.822180000	153822180	37.000000000
153.887732000	153887732	17.000000000
153.952827000	153952827	0.000000000
154.018803000	154018803	17.000000000
154.084323000	154084323	37.000000000
154.149859000	154149859	63.000000000
154.215381000	154215381	127.000000000
154.280899000	154280899	191.000000000
154.346435000	154346435	217.000000000
154.411971000	154411971	237.000000000
154.477507000	154477507	255.000000000
154.543043000	154543043	237.000000000
154.608579000	154608579	217.000000000
154.674115000	154674115	191.000000000
154.739667000	154739667	127.000000000
154.805219000	154805219	63.000000000
154.870755000	154870755	37.000000000
154.936307000	154936307	17.000000000
155.001402000	155001402	0.000000000
155.067380000	155067380	17.000000000
155.132900000	155132900	37.000000000
155.198436000	155198436	63.000000000
155.263958000	155263958	127.000000000
155.329476000	155329476	191.000000000
155.395012000	155395012	217.000000000
155.460548000	155460548	237.000000000
155.526084000	155526084	255.000000000
155.591620000	155591620	237.000000000
155.657156000	155657156	217.000000000
155.722692000	155722692	191.000000000
155.788244000	155788244	127.000000000
155.853796000	155853796	63.000000000
155.919332000	155919332	37.000000000
155.984884000	155984884	17.000000000
156.049979000	156049979	0.000000000
156.115955000	156115955	17.000000000
156.181475000	156181475	37.000000000
156.247011000	156247011	63.000000000
156.312533000	156312533	127.000000000
156.378051000	156378051	191.000000000
156.443587000	156443587	217.000000000
156.509123000	156509123	237.000000000
156.574659000	156574659	255.000000000
156.640195000	156640195	237.000000000
156.705731000	156705731	217.000000000
156.771267000	156771267	191.000000000
156.836819000	156836819	127.000000000
156.902371000	156902371	63.000000000
156.967907000	156967907	37.000000000
157.033459000	157033459	17.000000000
157.098554000	157098554	0.000000000
157.164532000	157164532	17.000000000
157.230052000	157230052	37.000000000
157.295588000	157295588	63.000000000
157.361110000	157361110	127.000000000
157.426628000	157426628	191.000000000
157.492164000	157492164	217.000000000
157.557700000	157557700	237.000000000
157.623236000	157623236	255.000000000
157.688772000	157688772	237.000000000
157.754308000	157754308	217.000000000
157.819844000	157819844	191.000000000
157.885396000	157885396	127.000000000
157.950948000	157950948	63.000000000
158.016484000	158016484	37.000000000
158.082036000	158082036	17.000000000
158.147131000	158147131	0.000000000
158.213107000	158213107	17.000000000
158.278627000	158278627	37.000000000
158.344163000	158344163	63.000000000
158.409685000	158409685	127.000000000
158.475203000	158475203	191.000000000
158.540739000	158540739	217.000000000
158.606275000	158606275	237.000000000
158.671811000	158671811	255.000000000
158.737347000	158737347	237.000000000
158.802883000	158802883	217.000000000
158.868419000	158868419	191.000000000
158.933971000	158933971	127.000000000
158.999523000	158999523	63.000000000
159.065059000	159065059	37.000000000
159.130611000	159130611	17.000000000
159.195706000	159195706	0.000000000
159.261684000	159261684	17.000000000
159.327204000	159327204	37.000000000
159.392740000	159392740	63.000000000
159.458262000	159458262	127.000000000
159.523780000	159523780	191.000000000
159.589316000	159589316	217.000000000
159.654852000	159654852	237.000000000
159.720388000	159720388	255.000000000
159.785924000	159785924	237.000000000
159.851460000	159851460	217.000000000
159.916996000	159916996	191.000000000
159.982548000	159982548	127.000000000
160.048100000	160048100	63.000000000
160.113636000	160113636	37.000000000
160.179188000	160179188	17.000000000
160.244283000	160244283	0.000000000
160.310259000	160310259	17.000000000
160.375779000	160375779	37.000000000
160.441315000	160441315	63.000000000
160.506837000	160506837	127.000000000
160.572355000	160572355	191.000000000
160.637891000	160637891	217.000000000
160.703427000	160703427	237.000000000
160.768963000	160768963	255.000000000
160.834499000	160834499	237.000000000
160.900035000	160900035	217.000000000
160.965571000	160965571	191.000000000
161.031123000	161031123	127.000000000
161.096675000	161096675	63.000000000
161.162211000	161162211	37.000000000
161.227763000	161227763	17.000000000
161.292858000	161292858	0.000000000
161.358836000	161358836	17.000000000
161.424356000	161424356	37.000000000
161.489892000	161489892	63.000000000
161.555414000	161555414	127.000000000
161.620932000	161620932	191.000000000
161.686468000	161686468	217.000000000
161.752004000	161752004	237.000000000
161.817540000	161817540	255.000000000
161.883076000	161883076	237.000000000
161.948612000	161948612	217.000000000
162.014148000	162014148	191.000000000
162.079700000	162079700	127.000000000
162.145252000	162145252	63.000000000
162.210788000	162210788	37.000000000
162.276340000	162276340	17.000000000
162.341435000	162341435	0.000000000
162.407411000	162407411	17.000000000
162.472931000	162472931	37.000000000
162.538467000	162538467	63.000000000
162.603989000	162603989	127.000000000
162.669507000	162669507	191.000000000
162.735043000	162735043	217.000000000
162.800579000	162800579	237.000000000
162.866115000	162866115	255.000000000
162.931651000	162931651	237.000000000
162.997187000	162997187	217.000000000
163.062723000	163062723	191.000000000
163.128275000	163128275	127.000000000
163.193827000	163193827	63.000000000
163.259363000	163259363	37.000000000
163.324915000	163324915	17.000000000
163.390010000	163390010	0.000000000
163.455988000	163455988	17.000000000
163.521508000	163521508	37.000000000
163.587044000	163587044	63.000000000
163.652566000	163652566	127.000000000
163.718084000	163718084	191.000000000
163.783620000	163783620	217.000000000
163.849156000	163849156	237.000000000
163.914692000	163914692	255.000000000
163.980228000	163980228	237.000000000
164.045764000	164045764	217.000000000
164.111300000	164111300	191.000000000
164.176852000	164176852	127.000000000
164.242404000	164242404	63.000000000
164.307940000	164307940	37.000000000
164.373492000	164373492	17.000000000
164.438587000	164438587	0.000000000
164.504563000	164504563	17.000000000
164.570083000	164570083	37.000000000
164.635619000	164635619	63.000000000
164.701141000	164701141	127.000000000
164.766659000	164766659	191.000000000
164.832195000	164832195	217.000000000
164.897731000	164897731	237.000000000
164.963267000	164963267	255.000000000
165.028803000	165028803	237.000000000
165.094339000	165094339	217.000000000
165.159875000	165159875	191.000000000
165.225427000	165225427	127.000000000
165.290979000	165290979	63.000000000
165.356515000	165356515	37.000000000
165.422067000	165422067	17.000000000
165.487162000	165487162	0.000000000
165.553140000	165553140	17.000000000
165.618660000	165618660	37.000000000
165.684196000	165684196	63.000000000
165.749718000	165749718	127.000000000
165.815236000	165815236	191.000000000
165.880772000	165880772	217.000000000
165.946308000	165946308	237.000000000
166.011844000	166011844	255.000000000
166.077380000	166077380	237.000000000
166.142916000	166142916	217.000000000
166.208452000	166208452	191.000000000
166.274004000	166274004	127.000000000
166.339556000	166339556	63.000000000
166.405092000	166405092	37.000000000
166.470644000	166470644	17.000000000
166.535739000	166535739	0.000000000
166.601715000	166601715	17.000000000
166.667235000	166667235	37.000000000
166.732771000	166732771	63.000000000
166.798293000	166798293	127.000000000
166.863811000	166863811	191.000000000
166.929347000	166929347	217.000000000
166.994883000	166994883	237.000000000
167.060419000	167060419	255.000000000
167.125955000	167125955	237.000000000
167.191491000	167191491	217.000000000
167.257027000	167257027	191.000000000
167.322579000	167322579	127.000000000
167.388131000	167388131	63.000000000
167.453667000	167453667	37.000000000
167.519219000	167519219	17.000000000
167.584314000	167584314	0.000000000
167.650292000	167650292	17.000000000
167.715812000	167715812	37.000000000
167.781348000	167781348	63.000000000
167.846870000	167846870	127.000000000
167.912388000	167912388	191.000000000
167.977924000	167977924	217.000000000
168.043460000	168043460	237.000000000
168.108996000	168108996	255.000000000
168.174532000	168174532	237.000000000
168.240068000	168240068	217.000000000
168.305604000	168305604	191.000000000
168.371156000	168371156	127.000000000
168.436708000	168436708	63.000000000
168.502244000	168502244	37.000000000
168.567796000	168567796	17.000000000
168.632891000	168632891	0.000000000
168.698867000	168698867	17.000000000
168.764387000	168764387	37.000000000
168.829923000	168829923	63.000000000
168.895445000	168895445	127.000000000
168.960963000	168960963	191.000000000
169.026499000	169026499	217.000000000
169.092035000	169092035	237.000000000
169.157571000	169157571	255.000000000
169.223107000	169223107	237.000000000
169.288643000	169288643	217.000000000
169.354179000	169354179	191.000000000
169.419731000	169419731	127.000000000
169.485283000	169485283	63.000000000
169.550819000	169550819	37.000000000
169.616371000	169616371	17.000000000
169.681466000	169681466	0.000000000
169.747444000	169747444	17.000000000
169.812964000	169812964	37.000000000
169.878500000	169878500	63.000000000
169.944022000	169944022	127.000000000
170.009540000	170009540	191.000000000
170.075076000	170075076	217.000000000
170.140612000	170140612	237.000000000
170.206148000	170206148	255.000000000
170.271684000	170271684	237.000000000
170.337220000	170337220	217.000000000
170.402756000	170402756	191.000000000
170.468308000	170468308	127.000000000
170.533860000	170533860	63.000000000
170.599396000	170599396	37.000000000
170.664948000	170664948	17.000000000
170.730043000	170730043	0.000000000
170.796019000	170796019	17.000000000
170.861539000	170861539	37.000000000
170.927075000	170927075	63.000000000
170.992597000	170992597	127.000000000
171.058115000	171058115	191.000000000
171.123651000	171123651	217.000000000
171.189187000	171189187	237.000000000
171.254723000	171254723	255.000000000
171.320259000	171320259	237.000000000
171.385795000	171385795	217.000000000
171.451331000	171451331	191.000000000
171.516883000	171516883	127.000000000
171.582435000	171582435	63.000000000
171.647971000	171647971	37.000000000
171.713523000	171713523	17.000000000
171.778618000	171778618	0.000000000
171.844596000	171844596	17.000000000
